# Velocities along transect, interpolated from C3S annual ice velocity map of Greenland 2021
# Distance is measured in meters from westpoint of segment. Velocities in m/yr.
# Linear interpolation of 2D velocity map. Oversampled at dx = 50m.
# Horizontal resolution of 250 m.
# Location of CC: distance = 138300.0 m.
# distance	vel_east	vel_north	vel_proj
4350.0	-4.754630652461536	10.312002635341283	4.055930051791917
4400.0	-4.712796233402133	10.265479765774081	4.0172932706007645
4450.0	-4.669867111863501	10.218182232994922	3.9776159188602094
4500.0	-4.626250415368549	10.170363576406208	3.9372872984009186
4550.0	-4.591801082130989	10.127845959664057	3.905751878895112
4600.0	-4.558600023691455	10.08540876863301	3.8754565853251504
4650.0	-4.52664724004902	10.043052003312944	3.8464014176901165
4700.0	-4.495942731204199	10.000775663703969	3.818586375990518
4750.0	-4.466948487249743	9.959531567833428	3.792408907337008
4800.0	-4.452208922176505	9.947187887202496	3.7785258681255756
4850.0	-4.436775084045194	9.934844206571574	3.7639501032678853
4900.0	-4.420646972855151	9.922500525940638	3.7486816127632796
4950.0	-4.4038245886067084	9.910156845309718	3.7327203966120894
5000.0	-4.385023736139637	9.89789704424468	3.714779524749214
5050.0	-4.305826991925521	9.889594400824352	3.6363133181240435
5100.0	-4.227664922985893	9.881291757404036	3.5588794806652295
5150.0	-4.150537529319886	9.87298911398371	3.4824780123719075
5200.0	-4.074444810928291	9.864686470563392	3.407108913244867
5250.0	-3.9996631198215713	9.85593415290402	3.333077925394423
5300.0	-3.95418150001687	9.800513132559905	3.2913958317300755
5350.0	-3.9091775821663686	9.744659566862987	3.250219238363319
5400.0	-3.864651366269629	9.68837345581316	3.209548145293721
5450.0	-3.8206028523269606	9.631654799410434	3.16938255252159
5500.0	-3.777032040338136	9.574503597654829	3.129722460046699
5550.0	-3.7067172104434767	9.530296907498329	3.0625141908860107
5600.0	-3.6354554139600426	9.486137726322907	2.994357895559549
5650.0	-3.563288665679197	9.442005233499955	2.9252968845422416
5700.0	-3.4902169656012894	9.397899429029566	2.8553311578344283
5750.0	-3.416240313725986	9.353820312911699	2.784460715435781
5800.0	-3.372528879027632	9.283457426172804	2.7455419081895243
5850.0	-3.3309725394204164	9.211732824641208	2.708864257749319
5900.0	-3.291185790229565	9.138979573541327	2.6740208937547347
5950.0	-3.253168631455083	9.065197672873293	2.6410118162057676
6000.0	-3.216921063096896	8.990387122636879	2.60983702510236
6050.0	-3.1636181962719925	8.838892214709036	2.566761972774236
6100.0	-3.1098061925567344	8.685930997498753	2.5232767627946746
6150.0	-3.0559243617691045	8.533374575647086	2.4796948700309343
6200.0	-3.001972703909037	8.381222949154054	2.4360162944829487
6250.0	-2.9479512189766695	8.229476118019607	2.3922410361508586
6300.0	-2.9322029380643153	8.121449998741118	2.383736264771345
6350.0	-2.917919401269544	8.01322165989589	2.3767064666407536
6400.0	-2.903708805357585	7.903176991730243	2.3698706475583604
6450.0	-2.889571150328438	7.791315994243383	2.3632288075242176
6500.0	-2.8755064361821283	7.677638667435858	2.356780946538316
6550.0	-2.8493100508965514	7.54189015541696	2.3397012284946674
6600.0	-2.822708525447797	7.405745624755402	2.3222436989614272
6650.0	-2.796296486540121	7.270244334694787	2.3049323112253233
6700.0	-2.7700739341735545	7.135386285234079	2.2877670652864546
6750.0	-2.744040868348085	7.001171476374415	2.270747961144733
6800.0	-2.6585110282109574	6.845990730958629	2.1957637137407278
6850.0	-2.569697506690489	6.6941919797056535	2.117277428660753
6900.0	-2.4812415019140217	6.547211639321045	2.0388263386665004
6950.0	-2.3931430138815024	6.4050497098045085	1.9604104437579348
7000.0	-2.3054020425929584	6.267706191155995	1.8820297439350882
7050.0	-2.2588184179594233	6.1794301405036025	1.8414404650082092
7100.0	-2.2146429831600014	6.092324655830995	1.8031758984989874
7150.0	-2.1698370690493194	6.00288563436586	1.7644379710667997
7200.0	-2.124400675627383	5.911113076108496	1.725226682711633
7250.0	-2.0783338028942304	5.817006981058767	1.685542033433534
7300.0	-2.0313511446056256	5.737537477644909	1.643966963477056
7350.0	-1.984318611740465	5.659555401431105	1.602242876478047
7400.0	-1.9372860788753588	5.581687433925389	1.5605111751883118
7450.0	-1.8902535460101972	5.5039335751275225	1.5187718596077566
7500.0	-1.843221013145091	5.4262938250376225	1.477024929736484
7550.0	-1.8767879095658893	5.14018318505	1.5296087148677686
7600.0	-1.919541894764522	4.832834990755625	1.5927762602632094
7650.0	-1.963474255938645	4.52509061360814	1.6571459918879112
7700.0	-2.008584993088321	4.216950053606767	1.7227179097419871
7750.0	-2.0548741062132465	3.9084133107522248	1.7894920138250874
7800.0	-2.252249047570032	3.8004701491932753	1.993629915122884
7850.0	-2.4712199247675946	3.7158676103397714	2.217758136483653
7900.0	-2.6949217575557394	3.631798093102202	2.446571201295839
7950.0	-2.9233545459337638	3.5482615974802787	2.6800691095587608
8000.0	-3.156518289902694	3.4652581234743263	2.9182518612734203
8050.0	-3.201592699866706	3.3377296439798947	2.971735578920761
8100.0	-3.2207126227632976	3.2068627547158233	2.999545424181401
8150.0	-3.2389243797297858	3.0786182221326963	3.026274142004488
8200.0	-3.256227970765854	2.952996046229922	3.0519217323897454
8250.0	-3.272623395871792	2.8299962270079706	3.076488195337431
8300.0	-3.269525630880653	2.807184145937961	3.0749195482397305
8350.0	-3.263275905441039	2.7978794896016117	3.0693046371022734
8400.0	-3.2565420243832994	2.788017819308613	3.0632438180904176
8450.0	-3.249323987707338	2.77759913505812	3.0567370912041243
8500.0	-3.2416217954131996	2.7666234368509013	3.049784456443387
8550.0	-3.1383231311006496	2.859361224324299	2.9405277829984144
8600.0	-3.0198385704001147	2.9666323250574393	2.815149275195022
8650.0	-2.9011057176037305	3.0719861198636353	2.689650967439382
8700.0	-2.7821245727113935	3.175422608742905	2.564032859731391
8750.0	-2.6628951357229074	3.2769417916956387	2.4382949520708266
8800.0	-2.6294879542188143	3.3137787537677075	2.402504157961546
8850.0	-2.611270645117513	3.339540499629998	2.3826084121027753
8900.0	-2.5934866725208057	3.365154208695472	2.3631549151758335
8950.0	-2.5761360364286547	3.390619880964187	2.3441436671806803
9000.0	-2.5592187368410553	3.4159375164361574	2.3255746681173086
9050.0	-2.540082456799828	3.4154046359207935	2.3065165977194284
9100.0	-2.520929960714927	3.4100389477021578	2.287764832914942
9150.0	-2.502262866026334	3.404673259483529	2.2694973876329287
9200.0	-2.484081172734169	3.3993075712649	2.251714261873508
9250.0	-2.466384880838347	3.3939418830462644	2.2344154556365963
9300.0	-2.464261391813846	3.4066212151025153	2.231450628034041
9350.0	-2.464636048980292	3.4229733899769768	2.230733295795527
9400.0	-2.4643402603417375	3.439325564851419	2.2293470120570977
9450.0	-2.4633740258983066	3.4556777397258616	2.2272917768188747
9500.0	-2.4617373456499183	3.4720299146003235	2.224567590080776
9550.0	-2.4613709449768066	3.4794949289920187	2.223703877631756
9600.0	-2.4613709449768066	3.485026758491559	2.22333474753586
9650.0	-2.4613709449768066	3.490582137135055	2.2229640460434172
9700.0	-2.4613709449768066	3.4961610649225165	2.222591773154429
9750.0	-2.4613709449768066	3.501763541853946	2.222217928868894
9800.0	-2.461370944976806	3.5017088398657594	2.2222215790446893
9850.0	-2.4613709449768066	3.500497563080429	2.222302405598719
9900.0	-2.4613709449768066	3.4994923095571036	2.2223694845514412
9950.0	-2.4613709449768066	3.498693079295829	2.2224228159028527
10000.0	-2.4613709449768066	3.498099872296545	2.222462399652957
10050.0	-2.439914873807815	3.5141757186788567	2.199981434866525
10100.0	-2.412855597855777	3.5350278484171973	2.1715910401336966
10150.0	-2.385628351386435	3.5565164082481973	2.1429905813024397
10200.0	-2.358233134399858	3.5786413981717518	2.1141800583728303
10250.0	-2.33066994689601	3.601402818187762	2.0851594713448387
10300.0	-2.313304194378963	3.619883554976038	2.066599234140286
10350.0	-2.298433134641279	3.6364169236974018	2.050658074229009
10400.0	-2.283219449081805	3.6521908096677373	2.0344257312121865
10450.0	-2.2676631377006125	3.6672052128868797	2.017902205089901
10500.0	-2.2517642004977554	3.681460133354838	2.0010874958622042
10550.0	-2.221872219097101	3.690438654775774	1.9706630160887013
10600.0	-2.1876504534411056	3.698136768848265	1.9360038419083838
10650.0	-2.1530578776609754	3.705965687087946	1.9009659557221479
10700.0	-2.1180944917570246	3.7139254094947414	1.8655493575303121
10750.0	-2.082760295728913	3.7220159360687357	1.8297540473325316
10800.0	-2.0239015082098475	3.7297304569233183	1.7705116680538586
10850.0	-1.957286220144482	3.737243322624449	1.703543532220757
10900.0	-1.8900412515387182	3.7446876667170175	1.635951691630641
